"CHS_No","주5일이상아침식사결식률_청소년","신체이미지왜곡인지율_청소년","월간체중감소시도율_청소년","월간체중감소시도자의부적절한체중감소방법시도율_청소년","현재음주자의주류구매용이성_청소년","구매시도자의주류구매용이성_청소년","평생음주경험률_청소년","현재음주율_청소년","위험음주율_청소년","현재음주자의위험음주율_청소년","문제음주율_청소년","현재음주자의문제음주율_청소년","학교에서식사전비누이용손씻기실천율_청소년","집에서식사전비누이용손씻기실천율_청소년","주중평균수면시간_청소년","주관적수면충족률_청소년","학교에서점심식사후칫솔질실천율_청소년","주3일이상격렬한신체활동실천율_청소년","주3일이상근력강화운동실천율_청소년","안전띠착용률","횡단보도정지선준수율","횡단보도신호준수율","이륜차승차자안전모착용률","현재흡연자의담배구매용이성_청소년","구매시도자의담배구매용이성_청소년","주1일이상가정내간접흡연노출률_청소년","현재흡연율_청소년","매일흡연율_청소년","월20일이상흡연율_청소년","평생흡연경험률_청소년","의사수","치과의사수","한의사수","약사수","물리치료사수","작업치료사수","사회복지사수","인구천명당의료기관종사의사수","전문의합계","내과전문의","신경과전문의","정신건강의학과전문의","외과전문의","정형외과전문의","신경외과전문의","흉부외과전문의","성형외과전문의","마취통증의학과전문의","산부인과전문의","소아청소년과전문의","안과전문의","이비인후과전문의","피부과전문의","비뇨기과전문의","영상의학과전문의","방사선종양학과전문의","병리과전문의","진단검사의학과전문의","결핵과전문의","재활의학과전문의","핵의학과전문의","가정의학과전문의","응급의학과전문의","직업환경의학과전문의","예방의학과전문의","요양기관수_전체","요양기관수_상급종합병원","요양기관수_종합병원","요양기관수_병원","요양기관수_요양병원","요양기관수_의원","요양기관수_치과병원","요양기관수_치과의원","요양기관수_조산원","요양기관수_보건의료원","요양기관수_보건소","요양기관수_보건지소","요양기관수_보건진료소","요양기관수_한방병원","요양기관수_한의원","요양기관수_약국","의원_합계","의원_내과","의원_신경과","의원_정신건강의학과","의원_외과","의원_정형외과","의원_신경외과","의원_흉부외과","의원_성형외과","의원_마취통증의학과","의원_산부인과","의원_소아청소년과","의원_안과","의원_이비인후과","의원_피부과","의원_비뇨기과","의원_영상의학과","의원_병리과","의원_진단검사의학과","의원_결핵과","의원_재활의학과","의원_핵의학과","의원_가정의학과","의원_전문과목미표시전문의","의원_일반의","일반회계중보건세출비중","의료기관진료실인원_전체","의료기관진료비_전체","의료기관진료실인원_입원","의료기관진료비_입원","의료기관진료실인원_외래","의료기관진료비_외래","고혈압_진료실인원","고혈압_진료비","당뇨병_진료실인원","당뇨병_진료비","치주질환_진료실인원","치주질환_진료비","관절염_진료실인원","관절염_진료비","정신질환_진료실인원","정신질환_진료비","전염병_진료실인원","전염병_진료비","간질환_진료실인원","간질환_진료비","위암_진료실인원","위암_진료비","간암_진료실인원","간암_진료비","폐암_진료실인원","폐암_진료비","대장암_진료실인원","대장암_진료비","유방암_진료실인원","유방암_진료비","자궁경부암_진료실인원","자궁경부암_진료비","dia_grade","hbp_grade","dys_grade"
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4936594,62.93168667,87.28657204,79.42432314,0,0,0,0,0,0,0,1213.222222,230.5555556,171.7777778,381.7777778,196.8888889,17,16,2.718888889,811.3333333,137.4444444,16.11111111,26.66666667,56.33333333,57.88888889,21.33333333,13.77777778,16.11111111,41.11111111,59.77777778,73.77777778,31.44444444,43.77777778,34.22222222,30.77777778,37.11111111,8.444444444,14.77777778,9.111111111,3,12.88888889,4.777777778,46.55555556,11.44444444,1.555555556,1.111111111,896.1111111,0.777777778,2.555555556,6,4.666666667,326.4444444,1.777777778,181.4444444,0.444444444,0,1,1,0,0.666666667,146.4444444,222.8888889,326.4444444,39.66666667,2.777777778,15.33333333,12.55555556,18.88888889,1,0,7.555555556,8.111111111,17.33333333,34.88888889,17.22222222,28.77777778,18,14.88888889,4.222222222,0,0,0,4.555555556,0,10.33333333,52.22222222,18.11111111,2.367744444,1005539.778,637352976.2,73484.66667,202387423.7,1000095.667,390768529,63817.66667,29992401.56,26063.77778,16461327.89,187113.4444,21600315.11,64083.11111,19580954.56,29466.55556,30778684,117471,17303056.78,13286.33333,4124817.333,13286.33333,4124817.333,664.6666667,4534467.444,698.1111111,5099308.889,1843.888889,7024748.111,1663.666667,6348526,373.8888889,876623.7778,"B","B","B"
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.15670321,73.34863,88.5988301,84.65289253,0,0,0,0,0,0,0,480.4444444,180.7777778,143.2222222,294.7777778,240.8888889,36.66666667,13.22222222,1.643333333,450.5555556,71.22222222,7.666666667,18.66666667,33.66666667,34.11111111,11.66666667,3,2.333333333,18.55555556,44.22222222,41.77777778,19.11111111,28,13.66666667,11.44444444,12.22222222,1,0.444444444,3,4.444444444,16.88888889,0,49.22222222,3.555555556,0.222222222,0.444444444,764.6666667,0,1,11.55555556,4.444444444,266.7777778,2.555555556,146.2222222,0,0,1,0,0,1.111111111,128.8888889,201.1111111,266.7777778,45.55555556,0.222222222,6.222222222,5.111111111,19.88888889,2.444444444,0,2,6.777777778,19.22222222,28,18.11111111,23.11111111,12.11111111,5.666666667,2,0,0,0,6.666666667,0,10.55555556,44.22222222,8.888888889,2.956666667,683764,329460952.8,37317.22222,69767457,679805,235555545.7,57355.55556,27088054,24194.33333,16187181,150849.7778,18729446.56,51284.66667,15962456.33,23208.55556,24004766,99954.44444,15670832.44,12771,3914606.222,12771,3914606.222,549.4444444,3966933.444,621.1111111,4783285.444,1273,5548289.444,1355.111111,5187643.778,262.8888889,648483.1111,"A","A","A"
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.52547458,66.4746,84.58808992,74.91824136,0,0,0,0,0,0,0,1408.333333,327.3333333,129,328,144,33.77777778,20.55555556,5.871111111,892.7777778,200.3333333,21.44444444,21.44444444,78.55555556,37.77777778,30.11111111,18.88888889,14,63.55555556,46.55555556,56,37.88888889,36.55555556,31.66666667,28.44444444,58.88888889,7.444444444,13.44444444,14.55555556,1,15.33333333,3.333333333,39.33333333,9.111111111,0.333333333,6.777777778,563.4444444,1,1,3.888888889,2.111111111,193.1111111,1.222222222,123.4444444,0,0,1,0.444444444,0,1,86.66666667,148.5555556,193.1111111,28.33333333,0.444444444,5.666666667,9.666666667,10.44444444,0.222222222,0,3.777777778,4.222222222,10.55555556,13.33333333,11.33333333,18.22222222,12.44444444,5.888888889,1,0,0,0,3.777777778,0,5.333333333,30.44444444,18,2.646144444,936913.5556,847826799,87186.55556,368117282.7,931143.3333,435502813.1,36280.11111,16816067.56,15868.66667,10510426.44,100405.6667,12073034.11,34292.22222,10604562.56,15656.88889,14429965.56,63008.88889,10003168.11,7774.333333,2386009,7774.333333,2386009,374.4444444,2910433.556,420.7777778,3444018.667,853.3333333,3820095.111,954.3333333,3498907.667,181.7777778,511487.5556,"B","A","A"
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.61522908,61.58496444,90.18834852,69.10842812,0,0,0,0,0,0,0,403.1111111,211.3333333,168.8888889,259.6666667,121.7777778,2.111111111,2.666666667,2.031111111,369.7777778,60.88888889,0.111111111,18.11111111,19.77777778,24.66666667,4.555555556,3,9.888888889,14.66666667,38.66666667,33.55555556,16.88888889,29.22222222,20.33333333,17.77777778,7.222222222,0,0,0.888888889,0,3.888888889,0.333333333,41.88888889,1.222222222,1,1.222222222,822.2222222,0,0,2.333333333,0.666666667,302.5555556,1.444444444,174.7777778,0,0,1,0,0,1.444444444,145,193,302.5555556,39.22222222,0,14.88888889,8.666666667,17.88888889,3.333333333,0,8.666666667,6.222222222,22.88888889,21.88888889,13.44444444,24.33333333,15.11111111,10.66666667,2.888888889,0,0,0,3.333333333,0,11.77777778,50.77777778,26.55555556,2.680366667,832540.4444,229101205.8,14685.44444,15766604.22,831214.5556,192537240.8,41050.66667,19346822.78,17092.88889,11194290.22,124837.8889,14635926.22,37208.55556,11312467.78,18107.88889,16160698.67,75990.11111,12121729.22,8508.222222,2925231.333,8508.222222,2925231.333,416.5555556,2922626,419.4444444,3353559.222,947.7777778,4190045.444,1024.666667,3824790,211.1111111,490993.7778,"B","B","A"
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.8739374,61.63098556,89.91825243,81.75300846,0,0,0,0,0,0,0,869.8888889,252.4444444,191,296.2222222,187,23.77777778,7.444444444,2.664444444,607.1111111,117.2222222,12.44444444,16.44444444,41.22222222,52.55555556,17.22222222,7.555555556,5.777777778,29.44444444,49.33333333,53.44444444,20,35.66666667,23.55555556,17.55555556,26.66666667,3.111111111,6.777777778,6.111111111,0,10.22222222,1.666666667,41.66666667,10.55555556,0.888888889,0,782,1,1,5.222222222,2.222222222,262.4444444,4.222222222,168.6666667,0,0,1,0,0,2.222222222,148,186,262.4444444,38.33333333,0.666666667,7.666666667,7.444444444,22.77777778,2.222222222,0.333333333,1.888888889,7.888888889,17.11111111,28.11111111,13.11111111,23.55555556,16.22222222,7.555555556,0.333333333,0,0,0,3.222222222,0,8.777777778,39.77777778,15.44444444,2.565122222,873157.3333,461686123.6,61553.66667,160578365,868317.4444,271585366.8,48141.55556,21047165.33,19828.11111,12636303.33,157057.6667,17766861,48340.88889,13881032.89,21027.55556,19076217,95740.66667,14273175,9711.888889,2954471.778,9711.888889,2954471.778,495.1111111,3910307.444,511.3333333,4031697.222,1149.555556,5200529.222,1401.555556,5436920,258,697993.1111,"B","A","A"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.50352463,62.85665889,80.65777748,75.89016547,0,0,0,0,0,0,0,638.5555556,214.3333333,167.7777778,336.3333333,280.2222222,34.11111111,13.33333333,1.763333333,602,95.88888889,5.888888889,16.11111111,29.77777778,56.11111111,22,4.222222222,4.555555556,32.11111111,71.44444444,51.33333333,26.11111111,36.44444444,16.44444444,16.77777778,25.22222222,1.333333333,5.333333333,3.111111111,0,17.44444444,0,60.33333333,3,0,1,904.5555556,0,2.222222222,14.55555556,6,315.8888889,2.888888889,180.7777778,1,0,1,0,0,1.444444444,144.7777778,234,315.8888889,49,0.777777778,8.222222222,6.222222222,26.66666667,4,0,2.111111111,9.444444444,15.11111111,26.66666667,15.33333333,29.66666667,14.88888889,11.33333333,2,0,0,0,3.777777778,0,18,49.88888889,22.77777778,2.490211111,927291.7778,400400073.7,59395.22222,101856516,921049,269966856.3,60668,26816207,26319.55556,17027383.89,180191.1111,21309704.56,60276.33333,18290424.78,25070.77778,26977920.22,117749.3333,18124383.44,13471.66667,3851355.444,13471.66667,3851355.444,635.7777778,4437324,652.6666667,5185313.444,1415,6433419.333,1599.555556,6177624,351.1111111,923380,"B","B","A"
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.10311609,66.83300111,86.71153228,81.20539473,0,0,0,0,0,0,0,782.3333333,195.7777778,122.3333333,304.4444444,222.3333333,48.55555556,11.22222222,2.598888889,576.1111111,113.4444444,8.666666667,14.77777778,35.33333333,41.11111111,16.66666667,9.777777778,8.666666667,28.88888889,54.22222222,44.66666667,21.33333333,31.55555556,13.33333333,17.33333333,27.88888889,1.888888889,8,4.666666667,2,14.11111111,1.666666667,47.22222222,7.222222222,0.111111111,1.555555556,702.4444444,1,1,4.777777778,5.444444444,237.6666667,1.111111111,152.1111111,1.333333333,0,1,0,0,0.777777778,109.2222222,187,237.6666667,29.77777778,0,4.111111111,4.222222222,16.66666667,1.222222222,1,1.666666667,3.222222222,16,22.11111111,13.55555556,22.77777778,8.777777778,6.222222222,1.222222222,0.111111111,0,0,3.333333333,0,11.55555556,48.44444444,21.66666667,2.985977778,806247.4444,473383120.4,52415.55556,160953492.1,800900.2222,283879983.1,46766.11111,21868500.67,18559,12354872.78,133667.3333,15813111.78,43865.33333,13844809.22,17835.11111,16517160.44,83925.33333,13505083.11,9196.888889,2878386.222,9196.888889,2878386.222,480.4444444,3569152.333,487.4444444,4270963.556,1070.222222,5043524.444,1047.444444,4502508.778,249.3333333,660094.5556,"B","A","A"
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.45887562,67.03804778,86.69255454,79.93651747,0,0,0,0,0,0,0,225.2222222,109.7777778,74,158.4444444,124.2222222,21,9.777777778,1.696666667,213.4444444,37.22222222,1,7.666666667,14.66666667,26.44444444,4.555555556,2.222222222,0.888888889,8.111111111,20.11111111,13.88888889,7.555555556,14,1.777777778,8,6.777777778,0.555555556,2.444444444,1.222222222,0,5.777777778,0,22.55555556,2.333333333,3.666666667,0,422.4444444,0,1,4.666666667,3.222222222,132.2222222,0,94.77777778,0,0,1,0,0,1,61.55555556,123,132.2222222,23.66666667,0,2.888888889,3,15.55555556,0.333333333,0,0.666666667,3,9.444444444,9,6.666666667,11.22222222,1.777777778,4,1,0,0,0,1.444444444,0,0.333333333,28.66666667,9.555555556,2.278588889,427940.5556,152793863,15813,31973454.78,425620,109787196,28275.88889,12511790.78,11705.33333,7469407.444,70918.22222,8503506.778,26698,9080336.444,10311,10428012.11,44883,7782030.667,5700.888889,1947455.333,5700.888889,1947455.333,285.2222222,2196139.778,286.1111111,2403503.444,613.2222222,2813219.667,616.3333333,2786393.333,144.7777778,397188.1111,"B","B","A"
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.651953,59.68196444,82.44774959,83.51169889,0,0,0,0,0,0,0,1356.666667,274.3333333,174.5555556,426.3333333,282.4444444,61.11111111,29.88888889,4.608888889,925.6666667,177.6666667,19.77777778,21.11111111,64.22222222,62.77777778,29.66666667,8.666666667,20.11111111,46.33333333,61.22222222,50.44444444,70.88888889,43.11111111,30.44444444,28.77777778,53,2.777777778,10.77777778,10.22222222,1,22.88888889,1.666666667,67.66666667,14.22222222,4.333333333,1.888888889,932.5555556,0.888888889,6.111111111,9.222222222,8.444444444,292.3333333,1.888888889,218.8888889,0.333333333,0,1,0,0,2.222222222,141.2222222,250,292.3333333,41.44444444,3.111111111,3.777777778,8.111111111,19,1.222222222,0.333333333,5.444444444,9.777777778,19.88888889,22.55555556,11.11111111,26.66666667,12.77777778,11.77777778,1.666666667,0,0,0,4.444444444,0,7.777777778,56.22222222,25.22222222,2.579555556,1272921.444,658702444.4,97514.66667,250665560.7,1261726.444,366500655.6,44265,19642365.56,17689,11859451.67,127222.6667,14963591.67,41589.33333,12758370.89,17213.55556,17718545.22,83068.55556,14239897.67,9108.222222,3059997.889,9108.222222,3059997.889,478.5555556,3744618.111,484.5555556,3921606,1056,4655962,1088.333333,4514433.556,207.6666667,631775,"B","B","A"
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.74154368,67.54976444,83.44193203,85.59149742,0,0,0,0,0,0,0,833.1111111,204.2222222,148.7777778,314.4444444,142.2222222,10.88888889,8.111111111,2.941111111,639.4444444,129.7777778,12.88888889,17.88888889,34.44444444,46.44444444,17.66666667,10.44444444,9.777777778,41.22222222,44.33333333,37.88888889,26.66666667,35.66666667,20.77777778,19.55555556,38.11111111,2.777777778,10.22222222,7.888888889,2,14.44444444,2.888888889,47.66666667,7.555555556,0,0.444444444,720.6666667,0.888888889,1.111111111,4.555555556,2.333333333,240.3333333,1,157.3333333,0,0,1,0,0,0.888888889,127,184.2222222,240.3333333,37.77777778,0,7.777777778,5,17.55555556,0.333333333,0.222222222,4.111111111,7.444444444,10.11111111,18.55555556,15.11111111,21.77777778,9.666666667,6.222222222,2,0,0,0,6.222222222,0,7.444444444,51.33333333,11.66666667,2.920333333,936067.6667,481170854.3,61875.44444,167462397.1,930161.1111,285260866.8,42151.88889,19401907.44,18038.88889,11476746.33,131530.8889,15884181.56,41603.33333,13127223.89,17986.55556,16735988.22,80205.77778,12992202,9601.111111,3217161.667,9601.111111,3217161.667,464.5555556,3514228.778,486.3333333,3889394.333,1050,4839092.333,1100.222222,4049894.556,221.6666667,580583.4444,"B","B","A"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.54262777,62.85185711,75.55435636,81.76592931,0,0,0,0,0,0,0,447.8888889,224.4444444,166.4444444,287.2222222,206.7777778,22.11111111,5.888888889,1.611111111,419.3333333,71,4.555555556,12.66666667,29,40,8.777777778,2.333333333,2.666666667,18.88888889,49.33333333,38,17.77777778,26.88888889,13,13.77777778,10.22222222,1.333333333,0.666666667,2,0,8.111111111,0,42.55555556,4.555555556,0.222222222,1,866.7777778,0,2,6,2.111111111,303.6666667,0.555555556,192.4444444,0,0,1,0,0,0,144.8888889,214.1111111,303.6666667,48.22222222,1.888888889,9.333333333,8.555555556,26.44444444,2.777777778,0.111111111,2.222222222,6.555555556,22.11111111,25.33333333,14.22222222,21.44444444,11.44444444,8.777777778,2.777777778,0,0,0,4.333333333,0,6.666666667,55.22222222,25.22222222,2.527766667,787058.7778,283596275.6,31590,45755319.11,783326.6667,214668346.2,53467.55556,24226655.89,21603.55556,14284162.89,164037,20403982.78,53826.33333,16954085.67,22687.88889,21061604.11,98894.33333,16198693.33,11446.88889,3769030.111,11446.88889,3769030.111,585.1111111,4580710.222,577.1111111,4522703.111,1272.555556,5552076.111,1270.222222,5332622.667,279.4444444,769534.4444,"B","B","A"
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.22996361,65.80329778,86.46873299,81.88640908,0,0,0,0,0,0,0,1366.777778,438.2222222,335.5555556,417.5555556,172.2222222,15.33333333,14.66666667,4.896666667,1141.555556,186.8888889,15.33333333,50,78.88888889,48,30,15.66666667,64.44444444,70.55555556,82.55555556,61.88888889,77.88888889,48.55555556,64.77777778,35.66666667,52.22222222,4.444444444,16.22222222,21.22222222,1.333333333,19.11111111,3.777777778,77.66666667,5.888888889,5.333333333,3.222222222,1366.444444,1,0,7.777777778,2.333333333,529.1111111,8.111111111,316.3333333,0.111111111,0,1,0.444444444,0,4.111111111,259.3333333,236.7777778,529.1111111,50.55555556,5.444444444,28.11111111,13.77777778,15.77777778,3.222222222,1.111111111,46.11111111,9.666666667,27.44444444,27,35.44444444,31.44444444,41.77777778,17.44444444,2,0,0.333333333,0,8.666666667,0,4.777777778,103.7777778,55.22222222,2.816088889,1434129.333,785123071.8,74948.66667,266399677.2,1428676,471486735,38712.33333,17444551.44,16001.22222,10631059.22,152385.7778,16800352.11,39445.22222,10394273.33,21623.55556,18812968.89,90572.11111,13474032.22,9427.666667,2707442.667,9427.666667,2707442.667,491.7777778,3890292.222,537.1111111,3714565.556,1089.222222,4395457.667,1439.111111,4602158.333,229.4444444,643579.2222,"C","B","A"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.12401016,68.59292356,92.89669656,88.02466264,0,0,0,0,0,0,0,4015.555556,846.5555556,547.7777778,732.4444444,323.1111111,32.22222222,33.88888889,9.533333333,3098.888889,455.8888889,45.66666667,94.77777778,187.5555556,121.2222222,92.11111111,45.88888889,420.5555556,167.3333333,248.3333333,105.2222222,146.4444444,124.7777778,172.6666667,97.77777778,196.1111111,14.88888889,48.88888889,30,1.111111111,41.88888889,8.444444444,200.3333333,24.33333333,3,3.666666667,2673.111111,2,2.888888889,29.33333333,2.444444444,1299.333333,18.33333333,575.3333333,0,0,1,0,0,6,362.1111111,374.3333333,1299.333333,76.44444444,5.777777778,40,24.55555556,29.55555556,3.888888889,3,297.8888889,10.33333333,49.55555556,28.22222222,65,51.11111111,117.5555556,37.22222222,11.33333333,3.555555556,1,0,9.222222222,0,7.666666667,303.8888889,122.5555556,2.471588889,2486142.444,1450871253,196196.2222,587333621.4,2469862.333,780318876.9,49781.77778,21999226.44,20443.66667,13214385.67,196146.7778,21508593.11,50899.33333,13067879.11,29257.77778,26583756.11,112032,17358895.22,13239.11111,3680119.444,13239.11111,3680119.444,607.3333333,4597563.111,648.4444444,4459007.111,1307.555556,5018191.556,1918.333333,6202041.556,271.7777778,771879.5556,"C","B","A"
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.45593762,70.79302778,89.24046,83.57140776,0,0,0,0,0,0,0,2101.222222,383,249.4444444,566.1111111,282.7777778,50.33333333,20.22222222,4.075555556,1394.555556,307.3333333,29.11111111,40.88888889,114,80.66666667,30.33333333,22.88888889,15.44444444,89.88888889,94.55555556,101.5555556,50.44444444,62.55555556,46.55555556,37.11111111,111.2222222,10.22222222,23.66666667,20.66666667,0,22,7.111111111,60.11111111,15.22222222,0.555555556,0.444444444,1289.111111,1,1.111111111,12.55555556,5.444444444,437.6666667,3.333333333,295.1111111,0.333333333,0,1,0.777777778,0,1.666666667,216.3333333,312.7777778,437.6666667,60.66666667,2.111111111,16.11111111,9.222222222,23.77777778,3.888888889,0.555555556,3.555555556,11.77777778,24.88888889,42,26.55555556,38,31.44444444,12.11111111,3,0.555555556,1.555555556,0,5.111111111,0,11.22222222,80,29.55555556,2.899366667,1481743.444,1339030176,128503.4444,563137217.6,1472584.667,705780413.9,62870.33333,28553937.56,25959.44444,16686063.11,223350.2222,25056541.22,64029.44444,17070245.67,29823.77778,25423727.89,138147.8889,19794650.67,16005,4629210.111,16005,4629210.111,724.1111111,5292318.333,729.5555556,5140203.222,1510.333333,5954083.444,2045.666667,6959262.556,338.4444444,876656.6667,"C","B","A"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.21443164,63.40621411,92.24946597,82.77604694,0,0,0,0,0,0,0,1158.444444,318.8888889,258.3333333,427.8888889,295.1111111,48.55555556,21.88888889,3.65,840.6666667,182.4444444,22.77777778,27.88888889,52.77777778,71.44444444,30.22222222,9.777777778,7.222222222,38.66666667,60.11111111,51.22222222,42.11111111,45.66666667,27.88888889,29,40.11111111,3.777777778,9.666666667,13.44444444,0,23.77777778,2.555555556,37,9.555555556,0.444444444,1.111111111,937.7777778,0.111111111,2.888888889,10.88888889,5.888888889,327.4444444,2,196.7777778,0,0,1,0,0,3,159.5555556,228.2222222,327.4444444,58.44444444,4.333333333,11.11111111,8.333333333,27.22222222,4.666666667,0.111111111,3.444444444,8.555555556,20.66666667,25.44444444,18.55555556,26.22222222,17.88888889,9.555555556,1.444444444,0,0,0,6.444444444,0,4.888888889,48.77777778,21.33333333,2.976933333,972274.4444,662548833.6,85605,244485463.7,964791.3333,378862656,48277.55556,21425022.11,20199,13213029.22,152953.6667,17748142.11,48362,14014494.22,22360.77778,19204475.67,95819.88889,14908449.11,11397.44444,3196791.778,11397.44444,3196791.778,506.7777778,3915993.111,532.4444444,3951507.444,1170.666667,4975176.778,1430.333333,5023674.889,287.6666667,743351,"B","B","A"
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.10095542,69.711137,89.28399141,77.65285999,0,0,0,0,0,0,0,226.4444444,50.55555556,30.77777778,79.77777778,43,2.888888889,6.444444444,6.446666667,159.3333333,29.77777778,3,4.555555556,12.77777778,10.44444444,5.888888889,1.444444444,3.111111111,9.777777778,10.66666667,5.888888889,7.444444444,11.11111111,7,12.22222222,6.444444444,0.555555556,2,1,0.888888889,2.222222222,0,11,0,0.111111111,0,204.6666667,0,1,1.222222222,5,76.55555556,0.555555556,41.33333333,0,0,1,0,0,0,25,53,76.55555556,8.222222222,1,2.222222222,3,3.888888889,0.888888889,0,2.111111111,4.777777778,3.666666667,1.555555556,2.666666667,6.777777778,3.888888889,7.333333333,0,0,0,0,1,0,2,12.33333333,9.222222222,1.794033333,239742.1111,129598611.4,14201.77778,44345193.22,238101,76329222.33,6210.888889,2822026.667,2819.111111,2200019.778,13346,1721252.667,6548.444444,2631004,2928.777778,5937907.333,8808.777778,1914079.889,1412.666667,623080.5556,1412.666667,623080.5556,90,813525.1111,67,518423.5556,124.3333333,586344.1111,123.4444444,591012,33.11111111,121284,"B","B","C"
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.326584,60.65424711,83.01400223,72.78036406,0,0,0,0,0,0,0,1276.444444,71.11111111,45.11111111,218.8888889,78.88888889,10.33333333,11.77777778,11.51555556,663,163.3333333,22.22222222,14.33333333,55.44444444,32.88888889,24.66666667,21.33333333,10.66666667,25.33333333,32.77777778,26.77777778,24.11111111,28.66666667,11.88888889,21.11111111,38.88888889,9.333333333,19.11111111,12,0,11.11111111,4.666666667,28.44444444,10.66666667,7.666666667,5.555555556,234.5555556,3,1,1.444444444,3.333333333,60,0,32.22222222,0,0,1,0,0,0.777777778,37.55555556,94.22222222,60,12.66666667,0,1,0.111111111,3.666666667,1,0,0.111111111,0,2.777777778,2.444444444,3.222222222,3.888888889,1.111111111,2.777777778,1,0,0,0,0,0,0,13.88888889,10.33333333,3.607122222,533525.8889,658809779.8,86309.77778,336567904.3,521843.3333,290761973.1,15544,7893470.556,7068.444444,5286824.444,34140.33333,4271630.889,17749.44444,6927396.444,7904,16609593.11,24389.22222,5301171.889,4007.333333,1588321.333,4007.333333,1588321.333,234.3333333,1862777.889,171.3333333,1577949,336.2222222,1799583.222,281.5555556,1425485.667,80.88888889,246809.5556,"B","B","C"
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.40808068,73.59823333,84.8752287,82.24203741,0,0,0,0,0,0,0,324.2222222,52.88888889,60.88888889,112.6666667,106,25.44444444,10.77777778,4.515555556,270.3333333,48.66666667,7.111111111,14.22222222,11.88888889,18.88888889,14.22222222,1,4.222222222,24.11111111,31.55555556,19.88888889,3.555555556,10.11111111,0.333333333,8.222222222,15.77777778,0,4.555555556,4.444444444,1.111111111,6.333333333,1,16.33333333,2.111111111,0.666666667,0,258.3333333,0,3,4.333333333,5.111111111,81.66666667,0.666666667,38.66666667,0,0,1,0,0,0.222222222,47.33333333,76.33333333,81.66666667,13.22222222,0,4.777777778,1.222222222,2.555555556,2.777777778,0,0.111111111,5.111111111,3.222222222,2,3.444444444,7,0,5.222222222,0.777777778,0,0,0.111111111,1,1,1,14,13.11111111,1.746788889,379890.4444,237819275.4,37303.11111,97082027.78,374875.3333,125898375.2,13222.44444,6624481.556,5807,4877302.444,27293.44444,3566174.333,16276.55556,6402646.111,6486.333333,12359824.67,17652.22222,3927861.889,2925.222222,1195222.556,2925.222222,1195222.556,166.2222222,1421556.556,141.2222222,1225290.111,272.8888889,1461260.111,225.5555556,1122396.333,62.88888889,195354.8889,"B","B","C"
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.51161192,61.80566811,79.98279902,74.20206937,0,0,0,0,0,0,0,161.8888889,35.55555556,42.77777778,85.33333333,61.55555556,5.222222222,4.888888889,1.735555556,135.1111111,26.11111111,2.444444444,3,14.88888889,10.66666667,3.666666667,1.777777778,0,6,11,9.222222222,4,7.222222222,2.444444444,4,3.666666667,0.555555556,1,1.888888889,0,3.111111111,0.111111111,17.44444444,0.333333333,0.333333333,0.222222222,204.8888889,0,2,0.111111111,2.777777778,76.88888889,0,27.22222222,0.222222222,0,1,0,0,0.111111111,32.22222222,62.33333333,76.88888889,10,0,1.888888889,4,4.333333333,1,0,0,2.666666667,6.111111111,4.888888889,3,5.222222222,2,0.111111111,0.444444444,0,0,0,1,0,0.222222222,16.44444444,13.55555556,1.823911111,188513,120872384.4,12505,34653926.56,187468.2222,77258013.56,19829.55556,10114793.33,8516.888889,6332199,38898.88889,4855333.333,22409.88889,8406989.444,9717.111111,18686418.22,31529.55556,6684855.444,5712.111111,1993618.556,5712.111111,1993618.556,244.5555556,2060999.222,221.1111111,1945945,365.2222222,1954103.222,322.1111111,1500725.111,93.33333333,302566.2222,"A","A","B"
